Agent,Prior,Target,Score,SMILES,SMILES_state,Input_Scaffold,R-groups,Scaffold,QED,QED (raw),gnina score,gnina score (raw),MW,MW (raw),SlogP (RDKit),SlogP (RDKit) (raw),TPSA,TPSA (raw),Number of stereo centers,Number of stereo centers (raw),Number of HB acceptors (Lipinski),Number of HB acceptors (Lipinski) (raw),Number of HB donors (Lipinski),Number of HB donors (Lipinski) (raw),Number of rotatable bonds,Number of rotatable bonds (raw),Number of Heavy atoms,Number of Heavy atoms (raw),Molecular Volume (RDKit),Molecular Volume (RDKit) (raw),SA score,SA score (raw),herg inactive,herg inactive (raw),LogD,LogD (raw),Alerts,Alerts (raw),matching_patterns (Alerts),step
31.9241,39.5415,-39.5415,0.0000000,Cc1cc(C#N)c(C(N)=O)n1Cc1ccc(C(C)NC(=O)c2cc(Cl)cc3ccn(C(=O)N4CCC(N(C)C)CC4)c23)cc1,1,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,C(=O)(*)N1CCC(N(C)C)CC1|*Cn1c(C)cc(C#N)c1C(=O)N,O=C(NCc1ccc(Cn2cccc2)cc1)c1cccc2ccn(C(=O)N3CCCCC3)c12,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,['[NH2]'],4
11.4493,11.3136,-9.1038,0.0044197,CC(NC(=O)c1cc(Cl)cc2ccn(C(=O)NC(C)(C)C)c12)c1ccc(C(F)(F)F)cc1,1,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,C(=O)(*)NC(C)(C)C|FC(F)(*)F,O=C(NCc1ccccc1)c1cccc2cc[nH]c12,0.4862015,0.4862,-8.1870900,-8.1871,0.9585307,465.9030,0.0000000,6.1607,1.0000000,63.1300,1.0000000,1.0000,1.0000000,3.0000,0.5000000,2.0000,0.9825279,3.0000,0.9693466,32.0000,0.9031916,391.8080,0.8967707,3.1222,0.0000000,0.8071,4.5151215,4.5151,1.0000000,1.0000,[],4
12.8419,15.8264,-15.8264,0.0000000,CC(NC(=O)c1cc(Cl)cc2ccn(C(=O)NC3CCCCC3N)c12)c1ccc(C(F)(F)F)cc1,1,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,C(=O)(*)NC1CCCCC1N|*C(F)(F)F,O=C(NCc1ccccc1)c1cccc2ccn(C(=O)NC3CCCCC3)c12,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,['[NH2]'],4
17.3678,21.4966,-19.3091,0.0043749,CCCNC(=O)n1ccc2cc(Cl)cc(C(=O)NC(C)c3ccc(CC(C)C)cc3)c21,1,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,C(=O)(*)NCCC|*CC(C)C,O=C(NCc1ccccc1)c1cccc2cc[nH]c12,0.4772250,0.4772,-8.8220600,-8.8221,0.9960395,439.9870,0.0000000,5.9519,1.0000000,63.1300,1.0000000,1.0000,1.0000000,3.0000,0.5000000,2.0000,0.8490205,7.0000,0.9745624,31.0000,0.8291007,408.8480,0.9117032,2.9722,0.0000000,0.8061,4.2306719,4.2307,1.0000000,1.0000,[],4
19.3393,24.8181,-24.1182,0.0013997,Cc1cc(C)cc(CNC(=O)n2ccc3cc(Cl)cc(C(=O)NC(C)c4ccc(N5CCOCC5)cc4)c32)c1,1,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,C(=O)(*)NCc1cc(C)cc(C)c1|C1COCCN1*,O=C(NCc1ccc(N2CCOCC2)cc1)c1cccc2ccn(C(=O)NCc3ccccc3)c12,0.3121733,0.3122,-10.1840900,-10.1841,0.0154847,545.0830,0.0000000,5.9970,1.0000000,75.6000,1.0000000,1.0000,1.0000000,5.0000,0.5000000,2.0000,0.9090909,6.0000,0.8919391,39.0000,0.1698146,491.3520,0.8927182,3.1596,0.0000000,0.6775,4.3012471,4.3012,1.0000000,1.0000,[],4
12.6778,14.0292,7.9041,0.0438666,CC(=O)n1ccc2cc(Cl)cc(C(=O)NC(C)c3ccc(-c4cncnc4)cc3)c21,1,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,C(=O)(C)*|c1c(*)cncn1,O=C(NCc1ccc(-c2cncnc2)cc1)c1cccc2cc[nH]c12,0.5108379,0.5108,-8.1411100,-8.1411,0.9994310,418.8840,0.0000000,4.9028,1.0000000,76.8800,1.0000000,1.0000,1.0000000,5.0000,0.9467598,1.0000,0.9693466,4.0000,0.9789100,30.0000,0.9668050,362.1440,0.9072134,3.0196,1.0000000,0.3851,3.2267797,3.2268,1.0000000,1.0000,[],4
41.1060,40.5232,-40.5232,0.0000000,CCN(CC1(O)CCCOCC1)c1ccc(-c2ccc(C(C)NC(=O)c3cc(Cl)cc4ccn(C(=O)OC(C)(C)C)c34)cc2)c(F)n1,1,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,C(=O)(OC(C)(C)C)*|CCN(c1ccc(*)c(F)n1)CC1(O)CCCOCC1,O=C(NCc1ccc(-c2ccc(NCC3CCCOCC3)nc2)cc1)c1cccc2cc[nH]c12,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,"['C(=[O,S])[O,S]', '[OH]']",4
30.8727,35.7446,-35.7446,0.0000000,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12C(C)(*)=O|C(C)(C#Nc1cccc(*)n1)(C)O,0,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,C(C)(*)=O|C(C)(C#Nc1cccc(*)n1)(C)O,,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,None,4
20.1694,21.5784,-2.6950,0.0377669,CCOc1cc(Cl)ncc1-c1ccc(C(C)NC(=O)c2cc(Cl)cc3ccn(C(C)=O)c23)cc1,1,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,C(C)(*)=O|c1(Cl)cc(OCC)c(*)cn1,O=C(NCc1ccc(-c2cccnc2)cc1)c1cccc2cc[nH]c12,0.3070428,0.3070,-8.1702200,-8.1702,0.5822760,496.3940,0.0000000,6.5599,1.0000000,73.2200,1.0000000,1.0000,1.0000000,5.0000,0.9467598,1.0000,0.9090909,6.0000,0.9556430,34.0000,0.7368609,423.1680,0.8932753,3.1546,1.0000000,0.3909,4.4113064,4.4113,1.0000000,1.0000,[],4
14.3083,15.3423,-13.4468,0.0037909,CC(=O)N1CCN(c2ccc(C(C)NC(=O)c3cc(Cl)cc4ccn(C(=O)NC(C)(C)C)c34)cc2)CC1,1,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,C(C)(NC(*)=O)(C)C|N1(*)CCN(C(C)=O)CC1,O=C(NCc1ccc(N2CCNCC2)cc1)c1cccc2cc[nH]c12,0.5135328,0.5135,-11.4707900,-11.4708,0.0982813,524.0650,0.0000001,4.8104,1.0000000,86.6800,1.0000000,1.0000,1.0000000,5.0000,0.5000000,2.0000,0.9693466,4.0000,0.9237530,37.0000,0.2687730,476.0800,0.8903580,3.1808,0.0000005,0.5629,3.3731170,3.3731,1.0000000,1.0000,[],4
11.9780,16.0745,5.6762,0.0435013,CCN(CC)C(=O)n1ccc2cc(Cl)cc(C(=O)NC(C)c3ccc(N4CCOCC4)cc3)c21,1,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,C(C)N(C(=O)*)CC|N1(*)CCOCC1,O=C(NCc1ccc(N2CCOCC2)cc1)c1cccc2cc[nH]c12,0.5404983,0.5405,-6.8119900,-6.8120,0.8270200,483.0120,0.0000000,4.9322,1.0000000,66.8100,1.0000000,1.0000,1.0000000,5.0000,0.9467598,1.0000,0.9090909,6.0000,0.9556430,34.0000,0.6104391,438.2960,0.8969566,3.1205,1.0000000,0.2187,3.6281440,3.6281,1.0000000,1.0000,[],4
24.5465,26.4911,-26.4911,0.0000000,CCOC(=O)n1ccc2cc(Cl)cc(C(=O)NC(C)c3ccc(C#Cc4cnccc4OC)cc3)c21,1,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,C(C)OC(=O)*|COc1c(C#C*)cncc1,O=C(NCc1ccc(C#Cc2cccnc2)cc1)c1cccc2cc[nH]c12,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,"['C#C', 'C(=[O,S])[O,S]']",4
20.1688,21.7695,-21.5368,0.0004653,CC(NC(=O)c1cc(Cl)cc2ccn(C(=O)N(CCN(C)C)Cc3ccccc3)c12)c1ccc(N2CCOCC2)cc1,1,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,C(N(Cc1ccccc1)C(=O)*)CN(C)C|N1(*)CCOCC1,O=C(NCc1ccc(N2CCOCC2)cc1)c1cccc2ccn(C(=O)NCc3ccccc3)c12,0.2738546,0.2739,-2.8679800,-2.8680,0.0002977,588.1520,0.0000000,5.6542,1.0000000,70.0500,1.0000000,1.0000,0.9999999,6.0000,0.9467598,1.0000,0.6400650,9.0000,0.8227450,42.0000,0.0349942,536.4320,0.8819215,3.2535,0.0000000,0.6821,3.3429024,3.3429,1.0000000,1.0000,[],4
14.3713,14.9264,-14.9264,0.0000000,CC(NC(=O)c1cc(Cl)cc2ccn(C(N)=O)c12)c1ccc(CC(N)=O)cc1,1,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,C(N)(*)=O|C(C(=O)N)*,O=C(NCc1ccccc1)c1cccc2cc[nH]c12,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,['[NH2]'],4
22.2479,21.2486,-21.2486,0.0000000,CC(NC(=O)c1cc(Cl)cc2ccn(C(=O)OC(C)(C)C)c12)c1ccc(-c2cccnc2C(=O)N(C)C)cc1,1,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,C(OC(=O)*)(C)(C)C|n1c(C(=O)N(C)C)c(*)ccc1,O=C(NCc1ccc(-c2cccnc2)cc1)c1cccc2cc[nH]c12,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,"['C(=[O,S])[O,S]']",4
20.6779,20.9475,-20.9475,0.0000000,CCc1ccc(C(C)NC(=O)c2cc(Cl)cc3ccn(C(=O)CN4CCCC(N)C4)c23)cc1,1,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,C1(N)CN(CC(=O)*)CCC1|CC*,O=C(NCc1ccccc1)c1cccc2ccn(C(=O)CN3CCCCC3)c12,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,['[NH2]'],4
27.6103,27.2049,-26.8287,0.0007524,Cc1ccc(C(C)NC(=O)c2cc(Cl)cc3ccn(C(=O)c4cn(C5CCOCC5)c(-c5cccnc5)n4)c23)cc1,1,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,C1CC(n2cc(C(=O)*)nc2-c2cnccc2)CCO1|*C,O=C(NCc1ccccc1)c1cccc2ccn(C(=O)c3cn(C4CCOCC4)c(-c4cccnc4)n3)c12,0.2565302,0.2565,-6.3550400,-6.3550,0.0018884,568.0770,0.0000000,6.3926,0.9999999,91.0400,1.0000000,1.0000,0.9999900,7.0000,0.9467598,1.0000,0.9090909,6.0000,0.8490205,41.0000,0.1290591,499.7520,0.8521857,3.4784,0.0000000,0.6024,3.5953536,3.5954,1.0000000,1.0000,[],4
14.3510,14.7185,-14.7185,0.0000000,CC(NC(=O)c1cc(Cl)cc2ccn(C(=O)N3CCCC(N)C3)c12)c1ccc(C(C)(C)C)cc1,1,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,C1CCN(C(=O)*)CC1N|CC(C)(*)C,O=C(NCc1ccccc1)c1cccc2ccn(C(=O)N3CCCCC3)c12,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,['[NH2]'],4
22.1456,24.4699,-9.9758,0.0289882,CC(NC(=O)c1cc(Cl)cc2ccn(C(=O)N3CCCNCC3)c12)c1ccc(-c2nccn2C)cc1,1,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,C1CN(C(*)=O)CCCN1|c1(*)n(C)ccn1,O=C(NCc1ccc(-c2ncc[nH]2)cc1)c1cccc2ccn(C(=O)N3CCCNCC3)c12,0.4298397,0.4298,-11.7913400,-11.7913,0.3863826,505.0220,0.0000007,4.4496,1.0000000,84.1900,1.0000000,1.0000,0.9999999,6.0000,0.5000000,2.0000,0.9693466,4.0000,0.9362164,36.0000,0.5474435,445.0400,0.8724253,3.3301,1.0000000,0.2826,1.8721000,1.8721,1.0000000,1.0000,[],4
14.0123,13.7577,-11.8606,0.0037943,CC(NC(=O)c1cc(Cl)cc2ccn(C(=O)N3CCN(C)CC3)c12)c1ccc(C(F)(F)F)cc1,1,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,C1CN(C(*)=O)CCN1C|FC(F)(*)F,O=C(NCc1ccccc1)c1cccc2ccn(C(=O)N3CCNCC3)c12,0.5583080,0.5583,-6.5796700,-6.5797,0.6572953,492.9290,0.0000000,5.0200,1.0000000,57.5800,1.0000000,1.0000,1.0000000,4.0000,0.9467598,1.0000,0.9825279,3.0000,0.9556430,34.0000,0.8169872,411.0160,0.8967810,3.1221,0.0000000,0.6574,3.2963328,3.2963,1.0000000,1.0000,[],4
28.7886,30.9417,-30.9417,0.0000000,CCOc1nc(-c2ccc(C(C)NC(=O)c3cc(Cl)cc4ccn(C(C)=O)c34)cc2)ccc1-n1ccnc(C(N)=O)c1=O,1,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,CC(*)=O|*c1ccc(-n2ccnc(C(=O)N)c2=O)c(OCC)n1,O=C(NCc1ccc(-c2ccc(-n3ccncc3=O)cn2)cc1)c1cccc2cc[nH]c12,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,['[NH2]'],4
12.8311,14.6406,7.4240,0.0441294,CC(=O)n1ccc2cc(Cl)cc(C(=O)NC(C)c3ccc(N4CCNC(=O)CC4)cc3)c21,1,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,CC(*)=O|N1CCN(*)CCC1=O,O=C1CCN(c2ccc(CNC(=O)c3cccc4cc[nH]c34)cc2)CCN1,0.6307684,0.6308,-9.2356700,-9.2357,0.9870574,452.9420,0.0000371,3.7721,1.0000000,83.4400,1.0000000,1.0000,1.0000000,5.0000,0.5000000,2.0000,0.9693466,4.0000,0.9693466,32.0000,0.8834651,397.2160,0.8985571,3.1054,1.0000000,0.0344,2.8852713,2.8853,1.0000000,1.0000,[],4
22.2245,27.9077,-27.2951,0.0012253,COc1nccc(-c2ccc(C#N)cc2)c1-c1ccc(C(C)NC(=O)c2cc(Cl)cc3ccn(C(C)=O)c23)cc1,1,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,CC(=O)*|C(#N)c1ccc(-c2ccnc(OC)c2*)cc1,O=C(NCc1ccc(-c2cnccc2-c2ccccc2)cc1)c1cccc2cc[nH]c12,0.2449450,0.2449,-3.5798800,-3.5799,0.0108162,549.0300,0.0000000,7.0551,0.9999993,97.0100,1.0000000,1.0000,0.9999999,6.0000,0.9467598,1.0000,0.9090909,6.0000,0.8720069,40.0000,0.2306380,481.3920,0.8777074,3.2881,0.0000000,0.7401,4.3421192,4.3421,1.0000000,1.0000,[],4
8.8177,9.0094,-9.0094,0.0000000,CC(=O)n1ccc2cc(Cl)cc(C(=O)NC(C)c3ccc(N4CCOCC4)cc3)c21,2,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,CC(=O)*|C1N(*)CCOC1,O=C(NCc1ccc(N2CCOCC2)cc1)c1cccc2cc[nH]c12,0.0000000,0.6771,-0.0000000,-5.1661,0.0000000,425.9160,0.0000000,4.2824,0.0000000,63.5700,0.0000000,1.0000,0.0000000,5.0000,0.0000000,1.0000,0.0000000,4.0000,0.0000000,30.0000,0.0000000,376.3520,0.0000000,2.9318,0.0000000,0.2839,0.0000000,3.4476,0.0000000,1.0000,[],4
9.0154,8.2355,12.0569,0.0405847,CCc1ccc(C(C)NC(=O)c2cc(Cl)cc3ccn(C(C)=O)c23)cc1,1,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,CC(=O)*|CC*,O=C(NCc1ccccc1)c1cccc2cc[nH]c12,0.7034061,0.7034,-8.6761700,-8.6762,0.9999943,368.8640,0.0000000,5.0082,1.0000000,51.1000,1.0000000,1.0000,1.0000000,3.0000,0.9467598,1.0000,0.9693466,4.0000,0.9900990,26.0000,0.9899840,330.3040,0.9264383,2.7997,0.2430652,0.5049,3.8610814,3.8611,1.0000000,1.0000,[],4
11.1286,12.5157,-10.4308,0.0041699,CCN1CCN(c2ccc(C(C)NC(=O)c3cc(Cl)cc4ccn(C(C)=O)c34)cc2)CC1,1,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,CC(=O)*|N1(*)CCN(CC)CC1,O=C(NCc1ccc(N2CCNCC2)cc1)c1cccc2cc[nH]c12,0.6148375,0.6148,-7.9573000,-7.9573,0.9870055,452.9860,0.0000004,4.5877,1.0000000,57.5800,1.0000000,1.0000,1.0000000,5.0000,0.9467598,1.0000,0.9467598,5.0000,0.9693466,32.0000,0.8060000,412.8880,0.9141074,2.9459,0.0000000,0.7221,2.9651787,2.9652,1.0000000,1.0000,[],4
24.5815,25.2826,-3.6495,0.0432662,CCN1CC(C)OC(c2ccc(C(C)NC(=O)c3cc(Cl)cc4ccn(C(C)=O)c34)cc2)C1,1,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,CC(=O)*|O1C(C)CN(CC)CC1*,O=C(NCc1ccc(C2CNCCO2)cc1)c1cccc2cc[nH]c12,0.5578446,0.5578,-9.3092500,-9.3093,0.9501492,467.9970,0.0000000,5.2275,1.0000000,63.5700,1.0000000,3.0000,1.0000000,5.0000,0.9467598,1.0000,0.9467598,5.0000,0.9631018,33.0000,0.7329733,423.6880,0.8233709,3.6629,0.9999998,0.4332,3.0243287,3.0243,1.0000000,1.0000,[],4
27.3616,32.6707,-32.6707,0.0000000,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12CC(=O)*|c1(C#N)c(*)c(Cl)c(-c2nn(C)nn2)cn1C,0,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,CC(=O)*|c1(C#N)c(*)c(Cl)c(-c2nn(C)nn2)cn1C,,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,None,4
21.4290,25.0027,-12.9152,0.0241750,COc1ccc(-c2ccc(C(C)NC(=O)c3cc(Cl)cc4ccn(C(C)=O)c34)cc2)c2cccnc12,1,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,CC(=O)*|c1c2c(*)ccc(OC)c2ncc1,O=C(NCc1ccc(-c2cccc3ncccc23)cc1)c1cccc2cc[nH]c12,0.2940903,0.2941,-8.5549400,-8.5549,0.5463330,497.9820,0.0000000,6.6696,1.0000000,73.2200,1.0000000,1.0000,1.0000000,5.0000,0.9467598,1.0000,0.9467598,5.0000,0.9362164,36.0000,0.6597598,432.7440,0.9059775,3.0322,0.0464276,0.5131,3.9477549,3.9478,1.0000000,1.0000,[],4
17.4942,14.4339,-14.4339,0.0000000,CC(NC(=O)c1cc(Cl)cc2ccn(C(=O)OC(C)(C)C)c12)c1ccc(N2CCOC(=O)C2)cc1,1,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,CC(C)(C)OC(*)=O|O1CCN(*)CC1=O,O=C1CN(c2ccc(CNC(=O)c3cccc4cc[nH]c34)cc2)CCO1,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,"['C(=[O,S])[O,S]']",4
7.9448,6.2618,-6.2618,0.0000000,Cc1ccc(C(C)NC(=O)c2cc(Cl)cc3ccn(C(=O)OC(C)(C)C)c23)cc1,1,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,CC(C)(C)OC(=O)*|C*,O=C(NCc1ccccc1)c1cccc2cc[nH]c12,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,"['C(=[O,S])[O,S]']",4
21.3498,22.4164,-22.4164,0.0000000,COCCOCCOCCOCCOc1nn(C)cc1-c1ccc(C(C)NC(=O)c2cc(Cl)cc3ccn(C(=O)OC(C)(C)C)c23)cc1,1,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,CC(C)(C)OC(=O)*|n1n(C)cc(*)c1OCCOCCOCCOCCOC,O=C(NCc1ccc(-c2cn[nH]c2)cc1)c1cccc2cc[nH]c12,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,"['C(=[O,S])[O,S]']",4
15.8730,15.0241,-15.0241,0.0000000,CC(NC(=O)OC(C)(C)C)C(=O)n1ccc2cc(Cl)cc(C(=O)NC(C)c3ccc(C(C)(C)C)cc3)c21,1,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,CC(C)(C)OC(=O)NC(C)C(*)=O|CC(C)(*)C,O=C(NCc1ccccc1)c1cccc2cc[nH]c12,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,"['C(=[O,S])[O,S]']",4
17.2548,18.1948,-18.1948,0.0000000,CC(NC(=O)c1cc(Cl)cc2ccn(C(=O)OC(C)(C)C)c12)c1ccc(Cc2ccccn2)cc1,1,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,CC(C)(OC(*)=O)C|*Cc1ccccn1,O=C(NCc1ccc(Cc2ccccn2)cc1)c1cccc2cc[nH]c12,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,"['C(=[O,S])[O,S]']",4
11.1868,9.4661,-9.4661,0.0000000,CC(NC(=O)c1cc(Cl)cc2ccn(C(=O)OC(C)(C)C)c12)c1ccc(N2CCN(C)CC2)cc1,2,n1([*])ccc2cc(Cl)cc(C(NC(C)c3ccc([*])cc3)=O)c12,CC(C)(OC(*)=O)C|N1(C)CCN(*)CC1,O=C(NCc1ccc(N2CCNCC2)cc1)c1cccc2cc[nH]c12,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,"['C(=[O,S])[O,S]']",4
